Campaign_ID,Previous_Sales,During_Campaign_Sales,Foot_Traffic_Before_Campaign,Foot_Traffic_During_Campaign,Campaign_Duration_Days,Campaign_Success,Promotion_Type_Discount,Promotion_Type_Happy Hour,Promotion_Type_Loyalty Program,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday
326,0.46051167964404893,0.32962138084632514,0.15538847117794485,0.30418943533697634,0.14285714285714285,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
327,0.3303670745272525,0.807349665924276,0.18045112781954886,0.03278688524590162,0.8571428571428571,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,0.67853170189099,0.866369710467706,0.40100250626566414,0.6029143897996356,0.4285714285714285,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
329,0.2914349276974416,0.4521158129175947,0.42105263157894735,0.8287795992714024,0.14285714285714285,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
330,0.8487208008898777,0.8552338530066814,0.22055137844611528,0.19672131147540983,0.9999999999999999,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
331,0.15906562847608452,0.9053452115812917,0.4385964912280702,0.4863387978142076,0.4285714285714285,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
332,0.38375973303670746,0.6815144766146992,0.6716791979949874,0.8087431693989071,0.4285714285714285,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
333,0.692992213570634,0.4498886414253897,0.18045112781954886,0.4353369763205828,0.5714285714285714,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
334,0.6351501668520578,0.3841870824053452,0.6115288220551378,0.5464480874316939,0.14285714285714285,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
335,0.9788654060066742,0.6915367483296213,0.19047619047619047,0.18579234972677594,0.14285714285714285,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
336,0.0011123470522803186,0.4665924276169265,0.39598997493734334,0.453551912568306,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
337,0.996662958843159,0.2015590200445434,0.8095238095238095,0.8233151183970855,0.8571428571428571,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
338,0.3370411568409344,0.9175946547884186,0.24310776942355888,0.9453551912568305,0.9999999999999999,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0.2814238042269188,0.0,0.9523809523809523,0.2768670309653916,0.14285714285714285,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
340,0.7241379310344828,0.9242761692650334,0.25313283208020043,0.3151183970856101,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,0.5027808676307007,0.6302895322939865,0.32832080200501257,0.6229508196721312,0.9999999999999999,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
342,0.04004449388209122,0.4120267260579064,0.25313283208020043,0.7832422586520946,0.2857142857142857,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,0.1768631813125695,0.734966592427617,0.045112781954887216,0.5883424408014573,0.2857142857142857,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
344,0.008898776418242493,0.47884187082405344,0.20300751879699247,0.7632058287795991,0.9999999999999999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
345,0.25806451612903225,0.3429844097995545,0.9924812030075187,0.8816029143897997,0.2857142857142857,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
346,0.10901001112347053,0.15144766146993316,0.6967418546365914,0.7486338797814207,0.7142857142857143,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
347,0.731924360400445,0.22383073496659245,0.8471177944862156,0.15118397085610197,0.14285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
348,0.9065628476084537,0.4844097995545657,0.9122807017543859,0.20400728597449908,0.7142857142857143,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
349,0.23025583982202447,0.34743875278396436,0.8270676691729324,0.6029143897996356,0.8571428571428571,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
350,0.1446051167964405,0.12917594654788417,0.3208020050125313,0.6867030965391621,0.14285714285714285,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
351,0.4482758620689655,0.7405345211581291,0.8596491228070176,0.07285974499089248,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,0.167964404894327,0.8930957683741647,0.7744360902255638,0.18943533697632053,0.7142857142857143,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
353,0.05895439377085651,0.6391982182628062,0.22055137844611528,0.366120218579235,0.7142857142857143,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
354,0.13236929922135707,0.2706013363028953,0.531328320802005,0.8178506375227685,0.8571428571428571,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
355,0.7474972191323693,0.5968819599109132,0.3558897243107769,0.482695810564663,0.7142857142857143,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
356,0.6974416017797553,0.6692650334075723,0.16040100250626566,0.3806921675774135,0.4285714285714285,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
357,0.6518353726362626,0.08240534521158127,0.18796992481203006,0.21311475409836061,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
358,0.6941045606229144,0.896436525612472,0.49624060150375937,0.6848816029143898,0.2857142857142857,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
359,0.4660734149054505,0.4287305122494432,0.3558897243107769,0.9817850637522767,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
360,0.4682981090100111,0.232739420935412,0.7894736842105263,0.15118397085610197,0.4285714285714285,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
361,0.11457174638487208,0.5278396436525612,0.23057644110275688,0.825136612021858,0.8571428571428571,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
362,0.9466073414905452,0.4643652561247216,0.7619047619047619,0.9344262295081966,0.8571428571428571,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
363,0.2814238042269188,0.38530066815144765,0.5588972431077694,0.7030965391621129,0.14285714285714285,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
364,0.25139043381535037,0.5879732739420935,0.7268170426065163,0.6357012750455373,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
365,0.12347052280311457,0.7115812917594655,0.25313283208020043,0.5373406193078325,0.9999999999999999,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
366,0.5661846496106785,0.9743875278396437,0.6666666666666666,0.4681238615664845,0.9999999999999999,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,0.525027808676307,0.8485523385300666,0.887218045112782,0.14571948998178502,0.8571428571428571,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
368,0.10901001112347053,0.19821826280623606,0.27318295739348364,0.4863387978142076,0.7142857142857143,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
369,0.16907675194660737,0.2015590200445434,0.8245614035087718,0.7613843351548268,0.8571428571428571,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
370,0.9566184649610678,0.7383073496659243,0.6616541353383458,0.4262295081967213,0.8571428571428571,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
371,0.9955506117908788,0.026726057906458794,0.005012531328320802,0.564663023679417,0.8571428571428571,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
372,0.9755283648498332,0.19933184855233854,0.21052631578947367,0.6484517304189434,0.8571428571428571,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
373,0.37486095661846497,0.7895322939866369,0.7042606516290726,0.3861566484517304,0.9999999999999999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
374,0.7842046718576196,0.5567928730512248,0.8195488721804511,0.08743169398907102,0.9999999999999999,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
375,0.9132369299221357,0.9521158129175946,0.7593984962406015,0.22950819672131145,0.2857142857142857,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
376,0.18020022246941048,0.17817371937639198,0.2907268170426065,0.4043715846994535,0.2857142857142857,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
377,0.7997775305895439,0.1959910913140312,0.5513784461152882,0.5063752276867031,0.14285714285714285,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
378,0.7563959955506118,0.31625835189309576,0.3834586466165413,0.7413479052823315,0.8571428571428571,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
379,0.1779755283648498,0.06904231625835189,0.38095238095238093,0.9180327868852458,0.9999999999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
380,0.6440489432703004,0.7360801781737194,0.02756892230576441,0.5336976320582878,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
381,0.8898776418242491,0.7405345211581291,0.3308270676691729,0.5027322404371584,0.4285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
382,0.4416017797552837,0.17260579064587972,0.7593984962406015,0.7959927140255008,0.14285714285714285,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
383,0.307007786429366,0.9810690423162582,0.731829573934837,0.19307832422586518,0.9999999999999999,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,0.9065628476084537,0.5211581291759466,0.7493734335839599,0.7632058287795991,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
385,0.5595105672969967,0.05345211581291759,0.568922305764411,0.7795992714025499,0.8571428571428571,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
386,0.9955506117908788,0.9443207126948774,0.6766917293233082,0.6812386156648451,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
387,0.43492769744160176,0.09242761692650336,0.10526315789473684,0.13114754098360654,0.8571428571428571,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
388,0.14905450500556172,0.400890868596882,0.857142857142857,0.05282331511839705,0.2857142857142857,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
389,0.21579532814238045,0.7661469933184855,0.8145363408521302,0.3406193078324226,0.4285714285714285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
390,0.44493882091212456,0.1636971046770601,0.7543859649122806,0.6612021857923498,0.9999999999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
391,0.710789766407119,0.700445434298441,0.9097744360902256,0.819672131147541,0.9999999999999999,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
392,0.03559510567296997,0.3797327394209354,0.9473684210526316,0.35336976320582875,0.7142857142857143,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
393,0.764182424916574,0.5289532293986636,0.05012531328320802,0.28233151183970856,0.4285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
394,0.5105672969966629,0.06904231625835189,0.2656641604010025,0.31147540983606553,0.7142857142857143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,0.9810901001112347,0.7795100222717148,0.8395989974937343,0.07285974499089248,0.4285714285714285,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
396,0.5216907675194661,0.39977728285077946,0.756892230576441,0.1129326047358834,0.2857142857142857,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
397,0.4160177975528365,0.623608017817372,0.2907268170426065,0.04007285974499086,0.7142857142857143,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
398,0.023359288097886538,0.3630289532293986,0.30827067669172936,0.6539162112932604,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
399,0.8331479421579533,0.8552338530066814,0.9974937343358394,0.13479052823315113,0.7142857142857143,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
400,0.7441601779755284,0.8184855233853006,0.7017543859649122,0.21311475409836061,0.14285714285714285,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
401,0.041156840934371525,0.155902004454343,0.7293233082706767,0.6903460837887068,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
402,0.25472747497219134,0.23830734966592426,0.506265664160401,0.5264116575591986,0.14285714285714285,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,0.40489432703003336,0.48329621380846327,0.12531328320802004,0.7996357012750455,0.8571428571428571,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
404,0.625139043381535,0.9910913140311803,0.6766917293233082,0.010928961748633836,0.4285714285714285,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
405,0.4860956618464961,0.8040089086859687,0.8095238095238095,0.3551912568306011,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
406,0.8620689655172413,0.3530066815144766,0.6917293233082706,0.7650273224043715,0.4285714285714285,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
407,0.3136818687430478,0.034521158129175944,0.3508771929824561,0.34972677595628415,0.8571428571428571,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
408,0.028921023359288117,0.7449888641425388,0.6867167919799498,0.2677595628415301,0.5714285714285714,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
409,0.25027808676307006,0.31625835189309576,0.7243107769423558,0.366120218579235,0.9999999999999999,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
410,0.307007786429366,0.3385300668151448,0.8345864661654134,0.8069216757741347,0.4285714285714285,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
411,0.8865406006674083,0.4766146993318486,0.9523809523809523,0.7613843351548268,0.8571428571428571,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
412,0.6763070077864294,0.5300668151447661,0.9323308270676691,0.7759562841530054,0.4285714285714285,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
413,0.3147942157953281,0.3173719376391982,0.12781954887218044,0.8706739526411658,0.8571428571428571,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
414,0.9766407119021134,0.15924276169265034,0.06516290726817042,0.8633879781420764,0.14285714285714285,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
415,0.5339265850945495,0.4710467706013363,0.39097744360902253,0.2276867030965391,0.8571428571428571,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
416,0.5027808676307007,0.020044543429844103,0.5964912280701754,0.7176684881602915,0.7142857142857143,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
417,0.9210233592880979,0.018930957683741645,0.3884711779448622,0.5901639344262295,0.5714285714285714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
418,0.9065628476084537,0.8552338530066814,0.7268170426065163,0.7122040072859745,0.4285714285714285,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
419,0.731924360400445,0.6559020044543429,0.33834586466165417,0.7996357012750455,0.8571428571428571,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
420,0.5728587319243604,0.4120267260579064,0.3583959899749374,0.3697632058287796,0.8571428571428571,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
421,0.60734149054505,0.19376391982182628,0.26315789473684204,0.8834244080145719,0.4285714285714285,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
422,0.21245828698553948,0.21492204899777284,0.3934837092731829,0.05464480874316935,0.9999999999999999,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
423,0.05339265850945496,0.5579064587973275,0.36340852130325807,0.7049180327868851,0.5714285714285714,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,0.5684093437152391,0.12472160356347439,0.002506265664160401,0.7887067395264116,0.5714285714285714,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
425,0.017797552836484987,0.12583518930957682,0.19047619047619047,0.6830601092896174,0.8571428571428571,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
426,0.19021134593993327,0.24610244988864144,0.32832080200501257,0.6247723132969034,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
427,0.24360400444938823,0.7538975501113585,0.22305764411027568,0.8051001821493624,0.14285714285714285,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
428,0.1746384872080089,0.9242761692650334,0.8621553884711779,0.13479052823315113,0.5714285714285714,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
429,0.5294771968854283,0.7160356347438752,0.8746867167919798,0.2805100182149362,0.5714285714285714,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,0.05005561735261402,0.9977728285077949,0.656641604010025,0.7814207650273224,0.2857142857142857,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
431,0.4137931034482759,0.2928730512249443,0.8771929824561402,0.6593806921675773,0.7142857142857143,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
432,0.575083426028921,0.06013363028953228,0.26817042606516295,0.8142076502732241,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
433,0.10901001112347053,0.9688195991091313,0.18295739348370926,0.42440801457194893,0.14285714285714285,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
434,0.9911012235817576,0.7149220489977728,0.09523809523809523,0.4754098360655738,0.7142857142857143,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
435,0.8275862068965517,0.8897550111358574,0.9924812030075187,0.2258652094717668,0.7142857142857143,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,0.04004449388209122,0.8652561247216035,0.39598997493734334,0.44444444444444436,0.4285714285714285,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
437,0.3103448275862069,0.5089086859688197,0.17543859649122806,0.9854280510018214,0.4285714285714285,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
438,0.3870967741935484,0.9766146993318485,0.7794486215538847,0.8816029143897997,0.4285714285714285,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
439,0.5517241379310345,0.1792873051224944,0.6015037593984962,0.22040072859744986,0.4285714285714285,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
440,0.3348164627363738,0.4220489977728285,0.744360902255639,0.2258652094717668,0.2857142857142857,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
441,0.20022246941045607,0.09576837416481071,0.08771929824561403,0.9981785063752275,0.5714285714285714,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
442,0.6740823136818688,0.06013363028953228,0.20802005012531327,0.30783242258652094,0.4285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
443,0.10901001112347053,0.5289532293986636,0.9348370927318295,0.2240437158469945,0.8571428571428571,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
444,0.7775305895439377,0.8897550111358574,0.656641604010025,0.06193078324225865,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
445,0.12791991101223582,0.19710467706013363,0.7744360902255638,0.15664845173041891,0.4285714285714285,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
446,0.21134593993325917,0.43429844097995546,0.9624060150375939,0.36429872495446264,0.5714285714285714,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,0.2803114571746385,0.3875278396436525,0.4285714285714286,0.6703096539162112,0.4285714285714285,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
448,0.1779755283648498,0.0077951002227171495,0.9398496240601504,0.13843351548269578,0.2857142857142857,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
449,0.2836484983314794,0.9265033407572383,0.43107769423558895,0.10564663023679416,0.14285714285714285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
450,0.3581757508342603,0.34743875278396436,0.9047619047619047,0.7832422586520946,0.14285714285714285,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
451,0.14126807563959953,0.8440979955456569,0.11528822055137844,0.9089253187613842,0.5714285714285714,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
452,0.01890989988876529,0.9287305122494431,0.9473684210526316,0.19672131147540983,0.8571428571428571,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
453,0.8809788654060067,0.4922048997772828,0.3508771929824561,0.5045537340619308,0.14285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
454,0.8164627363737486,0.8530066815144766,0.9373433583959898,0.12204007285974494,0.9999999999999999,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
455,0.628476084538376,0.36414253897550114,0.29323308270676685,0.1238615664845173,0.14285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
456,0.6329254727474972,0.05902004454342985,0.6917293233082706,0.2987249544626594,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
457,0.3581757508342603,0.8463251670378618,0.5338345864661653,0.8888888888888888,0.5714285714285714,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
458,0.9688542825361512,0.2650334075723831,0.5488721804511278,0.5537340619307831,0.8571428571428571,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
459,0.7619577308120133,0.25389755011135856,0.9824561403508771,0.663023679417122,0.5714285714285714,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
460,0.8798665183537263,0.6436525612472159,0.06265664160401002,0.6885245901639343,0.14285714285714285,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
461,0.6952169076751946,0.055679287305122505,0.020050125313283207,0.6229508196721312,0.14285714285714285,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
462,0.3192436040044494,0.6770601336302895,0.6766917293233082,0.6429872495446265,0.14285714285714285,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
463,0.9488320355951056,0.6714922048997773,0.022556390977443608,0.7559198542805099,0.7142857142857143,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
464,0.7363737486095662,0.2928730512249443,0.9448621553884711,0.19672131147540983,0.2857142857142857,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,0.7096774193548387,0.4643652561247216,0.3007518796992481,0.9034608378870672,0.4285714285714285,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
466,0.17130144605116798,0.8930957683741647,0.3107769423558897,0.6193078324225865,0.9999999999999999,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
467,0.5439377085650723,0.10579064587973275,0.4235588972431077,0.6958105646630237,0.2857142857142857,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
468,0.42825361512791993,0.09688195991091314,0.17794486215538846,0.9690346083788706,0.5714285714285714,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
469,0.8720800889877642,0.08574610244988862,0.3784461152882206,0.5446265938069217,0.9999999999999999,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
470,0.11457174638487208,0.31959910913140316,0.518796992481203,0.25136612021857924,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
471,0.4360400444938821,0.13251670378619151,0.12030075187969924,0.6520947176684881,0.4285714285714285,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
472,0.9010011123470523,0.9053452115812917,0.3834586466165413,0.9071038251366119,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,0.2725250278086763,0.5456570155902005,0.8671679197994988,0.6994535519125682,0.8571428571428571,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
474,0.1946607341490545,0.5022271714922049,0.731829573934837,0.5081967213114753,0.7142857142857143,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
475,0.04226918798665183,0.5556792873051224,0.16791979949874686,0.877959927140255,0.5714285714285714,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,0.5294771968854283,0.18262806236080176,0.12280701754385964,0.20036429872495443,0.7142857142857143,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
477,0.7575083426028921,0.2015590200445434,0.3784461152882206,0.25136612021857924,0.5714285714285714,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
478,0.8431590656284761,0.5211581291759466,0.045112781954887216,0.7905282331511838,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
479,0.5973303670745272,0.8173719376391981,0.24812030075187969,0.925318761384335,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,0.9632925472747498,0.9153674832962138,0.14786967418546365,0.49544626593806923,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
481,0.9087875417130145,0.006681514476614692,0.41604010025062654,0.1785063752276867,0.5714285714285714,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
482,0.45272525027808674,0.366369710467706,0.5037593984962405,0.18761384335154824,0.14285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,0.5828698553948832,0.8619153674832962,0.8621553884711779,0.38797814207650266,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
484,0.9199110122358176,0.7483296213808464,0.36340852130325807,0.2987249544626594,0.7142857142857143,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
485,0.5617352614015573,0.16703786191536746,0.4085213032581454,0.9453551912568305,0.8571428571428571,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
486,0.9165739710789766,0.0935412026726058,0.6040100250626566,0.5154826958105647,0.4285714285714285,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
487,0.038932146829810915,0.16258351893095768,0.17042606516290726,0.9398907103825136,0.5714285714285714,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
488,0.760845383759733,0.6937639198218262,0.43609022556390975,0.29690346083788705,0.9999999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
489,0.02113459399332593,0.42316258351893093,0.12030075187969924,0.1147540983606557,0.7142857142857143,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
